id,company,title,salary,education,description,hiring_manager,last_active,address,link
6427,中国科学院深圳先进技术研究院,嵌入式开发(实习生),2-3K,硕士,招聘人数：1-2人（本科生不考虑）待遇条件：免费提供住宿或者有外宿补贴，工作日有丰厚的餐补，早晚餐有超低打折优惠，国家科技部项目雄厚资金滚动支持，有良好的科研和实验环境，单位图书馆、数据库、计算机、园区内还有羽毛球、台球、篮球等运动场地。。应有尽有，能满足在读硕士的科研、毕设、德、智、体各项发展要求职位职责：?负责项目的人工智能算法研发，嵌入式软件开发工作时长：5 天 / 周，8小时 / 天。要求：导师同意外出实习，实习时间至少9个月，要求2025届应届在读硕士，211/985院校优先，本科生不考虑岗位：人工智能算法开发、嵌入式软件开发要求：1、熟练使用C/C++，会用C51，STM32，MTK或者其他ARM系列的一种或者几种微控制器开发应用程序，数学功底扎实、熟悉机器学习算法优先2、能够看懂一般的电路原理图和IC的英文版使用手册,宁先生,刚刚活跃,深圳南山区中国科学院大学深圳先进技术学院学苑大道1068号,https://www.zhipin.com/job_detail/95bcd84696e42e991nZ72dm9F1NQ.html?lid=5E3bXSNYQhg.search.151&securityId=lHXRZ2Na-wE5p-E15NUDLc9ckNZgDAu7k1jOnU39eg-_7iwd63QVUcCibWa8d62NPY_BjFR9Ljk6WwDw8R_bCpu5rw9rmxxglqvdcDLG83HZgCCYBg~~&sessionId=
286,广州漫薪网络科技有限公司,前端Vue开发实习生,2-5K,大专,重点学过前端的实习生任职要求：1、1年以上前端开发经验，有后台管理系统开发经验，学习、沟通能力强。2、熟练html5、css3、js，基础一定要好。3、熟练vue2、vue3(compositionApi、script setup)，重点是vue3全家桶技术栈。4、熟练element-plus、ag-grid、echarts图表、高德地图等插件的应用。5、熟练使用es6及以上版本进行编程。6、熟练uniapp跨端开发，打包app、h5和小程序。7、掌握微前端技术的应用。8、掌握git、svn等版本管理库操作。9、熟练前端调试、问题排查能力。,龚先生,在线,广州天河区青葱空间1层1285房,https://www.zhipin.com/job_detail/892abed47e44bcdf1XB_3924FlRT.html?lid=6sDCNstPAM5.search.47&securityId=gfIbRaH0Ocvju-41Rw_l1h10154QX6HRDYhrmN9KZULA03qCOdPXONdMVlIQPZZkfA8om0_naVZnzyP1_gQ-llyQYLTo1oKyVoal2LhrsCBW7skBMQui5wiBXsuNnPyW4YQ3R5YRsg8MlUgYzfM504zTFcaZFw0fJPC5QV0dEgK8Vko_9Q~~&sessionId=
6428,北京水母科技有限公司,医学编辑（实习生）,2-3K,硕士,岗位职责：1、负责基因检测报告中相关内容的编辑、优化与审核；2、协助互联网内容运营部门进行相关医学相关话题和专题内容的撰写与整理；3、保证相关内容的准确、科学和严谨。任职资格：1、临床医学、药学等相关专业2018年应届毕业生；2、具有较强的相关领域知识与沟通能力；3、爱好写作，具有较强的文字驾驭能力。,陈先生,半年前活跃,北京大兴区北京经济技术开发区锋创科技园8号楼4层,https://www.zhipin.com/job_detail/a303e3887dcab0d91nNy39y4GVs~.html?lid=5E3bXSNYQhg.search.152&securityId=bmZFfYajQcyOT-w1z2q63hcJUxHjOAncR9kODGihukRcRQcE2TyvrQ2HoGMNANdVxrcmXlQk7hj_yQcCuj3h2UV2FxgWG960Nc9uLasI6O4JQH0%7E&sessionId=
288,湖北襄软科技有限公司,web前端实习,2-4K,大专,岗位要求：1、熟练掌握Web前端技术HTML5、CSS3、JavaScript(包括但不限于ES6)，js基础扎实；2、熟练掌握Vue.js前端技术框架（包含Vue全家桶），熟悉MVC、MVVM等前端开发模型；3、熟练使用hbuilder，会小程序、公众号、APP开发4、熟练使用uview、elmentui、boostrap等前端UI框架5、熟悉各种网络协议原理及相关知识，对 Web 性能优化、常见漏洞有深入的理解；6、良好的沟通能力、良好的团队合作精神。7、计算机相关专业专科及以上学历，具备独立完成整站web前端开发经验者优先；,徐立,本周活跃,襄阳樊城区襄阳软件园C303-1,https://www.zhipin.com/job_detail/0405bdca4a3f30661XJ-09i7EVZW.html?lid=6sDCNstPAM5.search.49&securityId=VT26mx4EPJul9-i1BBvHdqh6jmrLUxo3nxRdIuQ8LGOf4D4QL257YFiav-rBr3rTlFbOrE3Jz7Z6TMvotwDqJT_aoXNoRqFAGKIlgKfFq72YuKYRMzEZlEDY0LanyTtkJdx0AIwvncDi_w%7E%7E&sessionId=
289,北京智源视界科技有限公司,Web前端开发工程师（实习生）,2-4K,大专,"技能要求：JavaScript, CSS, html职位名称：前端开发工程师招聘人数：4学历要求：本科及以上专业要求：计算机或电子通信相关专业毕业任职要求：1. 具有扎实的计算机基础知识，熟悉和掌握软件开发的基本概念和流程、有软件开发经验者优先。2. 良好的沟通能力，团队意识强，善于发现问题并推动解决问题。3. 工作积极主动，具有较强的自主学习能力，吃苦耐劳。",栗哲,本月活跃,北京海淀区清华科技园玉泉慧谷33栋,https://www.zhipin.com/job_detail/709e37ed3762558f1nd43dW8F1JR.html?lid=6sDCNstPAM5.search.50&securityId=hSthr8mwEu2DH-Y1HIhG9zG9DGFOqyl4MW7uYkcQ_p7cmx45RaEaEt-ttQ3VZBBqY8F9YJdC6rhJeal2sOq7TovJDzLf1xScpU7GG-IiCdDx0VM7LqoCAKtc14Tp8lg4uVX0lmxk_AI~&sessionId=
290,遵义云讯网络科技有限责任公司,前端实习生,2-3K,大专,??岗位要求：??????1、协助web工程师做辅助性的助理工作，记录在工作当中遇到的问题并且归档；??????2、前期辅助web工程师完成相关软件的设计、开发工作；??????3、完成主管领导交代的其他相关工作。????????????1、大专以上学历，可接受应届生；18-28岁；??????2、思路清楚，有基本的编程素质，有良好的表达与沟通能力；??????3、对互联网行业感兴趣，有一定的逻辑思维能力；??????4、熟练使用相关办公软件，具备基本的网络知识；??????5、具有良好的职业道德，工作细心，责任心强技术要求：JavaScript Vuejs,熊洪权,半年前活跃,遵义汇川区汇川九小桃源小区5栋,https://www.zhipin.com/job_detail/6ebd04b28437a4453nN709y_FVM~.html?lid=6sDCNstPAM5.search.51&securityId=FUVJj8t92Kdht-11fmN9IwFTCdA-PaiqXqejZK9yJ-tlWauxcHHHaM9KFRHZTwygn3JVOIkdnDAyXNjHQ4jbU-P148zKYi-a4LkOJdmbjWVORraoFqyb8OVjDx0fuzKHlXUIKO3hDJ4%7E&sessionId=
6429,百度在线网络技术（北京）有限公司,实习生,1-2K,硕士,职位职责1、协助产品经理进行的市场调研、部门沟通、文档整理、产品设计等相关工作2、辅助跟踪产品的运行数据，形成初步分析结果3、推动产品落地，与技术、运营等团队协作执行落地方案；与外部人员沟通，推进产品职位要求1、热爱互联网，对事物有敏锐的观察和分析能力2、优秀的逻辑能力3、优秀的沟通表达能力，工作态度认真细致4、熟悉 Office ，PowerPoint， Visio等5、每周至少可以到岗4天，在职半年以上,李女士,半年前活跃,北京海淀区百度科技园2号楼,https://www.zhipin.com/job_detail/33e64df87a9779431nV_2N60EVA~.html?lid=5E3bXSNYQhg.search.153&securityId=7Lg0-7yPw8VXS-g1QADHziK4O9wT5DbmOQk10CyVQGrqhoPOKEkSKNXs5OCEfgtj0dW_TAP72CFWhYzo6w8FzKVh6yP8o-f7j46q5X65CA%7E%7E&sessionId=
6430,中碳科技（湖北）有限公司,碳咨询岗位实习生（1.5k-2k）,1-2K,硕士,1．任职碳咨询岗位实习生，参与企业、政府绿色低碳发展战略咨询服务，涵盖碳管理咨询、低碳披露报告、绿色制造体系评价、供应链碳减排管理、碳达峰与碳中和路径研究规划，绿色与低碳发展规划、能源转型和节能降碳等重点领域的规划和实施方案编制等。2．跟踪国际和国内碳市场的发展，参与解读国内和国际碳市场政策与制度、碳市场分析等工作。3．参与企业温室气体排放核查、中国自愿减排项目审定和核查等第三方审核服务。4．参与绿色低碳领域的前期技术调研、资料收集与数据分析等工作。5．参与协助开展地方企业碳中和碳达峰转型培训工作。任职要求：1．在读研究生及以上学历，环境经济、能源与气候变化专业、碳金融专业申请者优先，海外留学经历者优先，具备互联网产品设计或信息化项目执行经验者优先。2．具备沟通协调能力、团队合作精神与客户服务意识；具备逻辑思维、快速学习和开拓创新能力。3．具备良好的中英文口头和书面表达能力。,李女士,刚刚活跃,武汉武昌区汉街总部国际E座32楼,https://www.zhipin.com/job_detail/863ba3f5247b6b6d1XB72dW6GFtT.html?lid=5E3bXSNYQhg.search.154&securityId=C9x4SW8Rx5BSN-_1Hg20R-HAKTT5hOAmGdjNxamzl65T3HCOc5n28bBpJoPNDkUz3tutPUmcgIG1L4rkBhKz-Oo3rsaMbeFXszuyNoL0ZmMvFtPqH5g%7E&sessionId=
293,中软信通（宜昌）科技有限公司,前端研发工程师（实习）,1-2K,大专,"前端开发实习生实习生（往届、应届、实习）2名80/天。?岗位描述：1、有较强的责任心和执行力;2、能够依据产品需求, 高质量地完成系统前端的开发、维护；2、具有前端工程化的思维，使用或开发工具，以提高开发效率或提升产品质量；3、在理解产品业务的基础上，结合前端技术，给出合理的实现方式，具有可扩展性，高可维护性，并充分考虑安全性、性能方面的风险；4、业务组件和框架的设计与开发。岗位要求：1、学历大专及以上，计算机专业，熟悉原生javascript、html5、css3，以及jquery、bootstrap、layui、vue、react等主流框架，且有实际项目开发经验者优先，2、熟悉Web安全相关知识，并能使用相关技术防范安全漏洞，代码符合规范，并具备页面优化的能力，3、能承受工作压力，富有良好的团队精神和积极的进取心，正确的价值观； 4、较强的自我管理能力，工作作风严谨，较强的学习能力，沟通能力，组织协调能力,个性开朗乐观，具有产品思维独立思考，善于站在用户角度，文档能力强。",朱先生,刚刚活跃,宜昌西陵区缤纷银座A座19-1-225,https://www.zhipin.com/job_detail/321a9deadff50b811nV43d-1FlNX.html?lid=6sDCNstPAM5.search.54&securityId=mHPAGb8fhPHMD-V1A5JhqDGGwRR1S0J9SjtWj3HSBJ5aXkWe2tz0BasPAM3BEcFTiOMAWlIrdY79JfepD9f0cm2j5RiqSgVjkwESGiWjiuYv7aesqwytszMK7UxdqaWhWSvXX4ywt6PXow~~&sessionId=
6431,蜜獾律所,实习律师,2-5K,硕士,"岗位职责：1、法律咨询解答（线上解答与线下解答）；2、准备客户的各种相关法律文件，法律文书的起草；3、庭审前的准备工作，陪同律师开庭；4、事务所交办的其它工作。任职资格：1、本科以上学历,法学专业，司法考试A证已过，年龄30以下；2、有较好的表述能力；3、有良好的文字功底和较强的执行力，有志于长期从事律师行业。4、有播短视频经验的优先。岗位待遇：1、试用期为6个月，转正后综合月薪2500-5000元，另有提成。2、需办理实习证，持证上岗。3、员工福利，节日慰问礼品、礼金；4、带薪产假、婚假、病假、丧假；岗位优势：我所是全省少有的组建了专业、专职互联网建设团队的律师事务所,律师事务所有专职开发人员20余人,成功的将传统律师事务所的运作、营销模式与先进的互联网的运作模式相结合,完美的实现了线上、线下一体化运作。律师事务所每年的办案数、营业收入、纳税额、律师个人收入均以30%以上的速度递增,远远超过同行业的平均水平。不做银行坏账或者信用卡催收相关业务，也不需要自己去拓展案源，是湖南地区少有的线上线下一体的运作的律师事务所。五、工作地点：湖南省长沙市芙蓉区人民东路中庭国际。六、工作时间：1、五天七小时制，2、上午9：00-12：00，下午14：00-6：00，3、法定节假日全部放假。",宋女士,今日活跃,长沙雨花区华雅国际财富中心1904-1905,https://www.zhipin.com/job_detail/495f431010958afc1H1-3Ni0E1c~.html?lid=5E3bXSNYQhg.search.155&securityId=GoE7ITi5o8Kzr-Z1KMrRwYPIF1QBxSxSW1pcLMP1ItLzRZNf60KNWexw6pRz3bV4aWj8ZQcLuQbkoxozvWZt1bnbjx6OWQK0w6cA0D_Z7GArd_ky&sessionId=
297,吉林省云领科技有限公司,前端实习生,2-6K,大专,周末双休，有免费班车，带薪年假，早九晚五。工作内容：1.能够按时完成项目的要求，保质量完成任务；2.要求代码编写规范，有编写技术文档的能力。任职要求：1.有过前端开发基础；2.前端基础扎实，熟练使用开发框架；3.对css、html等能熟练应用；4.熟悉web前端技术；5.对js、jq数据库了解使用；6.较好的团队协作精神，工作认真负责，热爱代码，喜欢技术。****能力不足且热爱互联网行业，可参与云领职业技术学校培养计划《专项技能培训+实时项目实站+岗前就业辅导》,张女士,3月内活跃,长春南关区吉林省广告产业园区807,https://www.zhipin.com/job_detail/3d7112c34f06f5e41XB83tm0GVVW.html?lid=6sDCNstPAM5.search.58&securityId=UiOPTyb2xn_tO-G1Z67A3nD5ZZlXln_0qS1yEnFtPV3FkDg_0XZEraOgeeLoiwDQukO8Th_0qfddBW3fX4hD4uyqY0-nI1qRYhEmS4TmqMM09ng9_g36qPamMcUVkTw3y4l7sGOXE0Q%7E&sessionId=
300,龙岩市新罗区创和智联贸易有限公司,前端开发（实习生）,2-3K,大专,1具备基础HTML+CSS+JS技能2了解Vue等前端框架3熟悉前端dom操作4需要有对应练手的作品，截图即可5无这方面练习经验的。 勿扰,汪文彬,半年前活跃,龙岩新罗区商务营运中心B幢506,https://www.zhipin.com/job_detail/23c945e8859e36391n182tu6FFNU.html?lid=6sDCNstPAM5.search.91&securityId=ljMnwJU35AHce-71-KDF0VHH6R6fpo0mK9sxYgmxMV6L3f3eVr6eSMdQqdaifkpRz07_q0OikLMkIIEFUnFCK1mUUx8v0fSO74u5O_gIm0IRvOCoPR0xdbmTMghkdJCw0HJX-pgEWszJfw~~&sessionId=
301,广西国信云服科技有限公司,前端开发工程师（实习生）,2-3K,大专,职位职责：1、参与PC端、H5、微信小程序、 Web、App 等前端开发；2、参与node项目开发；3、参与公司内部系统建设；4、负责产品持续迭代工作；5、配合产品经理和UI设计师，研究并改善用户体验。职位要求：1、计算机相关专业，2023届应届毕业生；2、HTML、CSS、JavaScript 基础扎实；3、熟悉ES6+，能熟练使用vue、React等前端框架者优先；4、熟悉node.js，使用过express，koa等框架优先；5、熟练使用常见数据库，如mysql，redis，mongoDB等；6、责任心强，良好的团队合作能力，熟悉当前互联网的流行应用，对新技术有强烈的探索欲望，有良好的代码习惯，关注用户体验；7、工作积极主动，较强的表达沟通能力、领悟能力和逻辑思维能力，具有独立进行项目开发迭代的能力。,杨玉仙,今日活跃,南宁青秀区广西国信云服科技有限公司广投龙象府D栋19层,https://www.zhipin.com/job_detail/89503277731e88b61XNy2Nm_EFBZ.html?lid=6sDCNstPAM5.search.92&securityId=GhgXu2eKFbD3i-61WUHIPNepqC5jppmOTNulX_aib5VOn5qvPa2tQ-eB2n65uskwRp64t6sqPIWr5IoVR4yPbLLRnue_0UpH-KGu2hnpu62SrJGAF9Wl8-_Bf9A8o4lohiEPqiv-bN38&sessionId=
304,武汉世纪先锋网络技术有限公司,前端开发工程师实习生,2-3K,大专,web网站的前端开发实习生要求熟练 div css css3 html5 JQ等基本会ps切图者优先 有专人带领在校生勿投，要求全职实习不满足或者不愿实习勿投,董先生,半年前活跃,武汉武昌区福星惠誉国际城(8-1)写字楼1003室,https://www.zhipin.com/job_detail/23039561f13b13381nRy09-1EFpW.html?lid=6sDCNstPAM5.search.95&securityId=1QpUH8hDp6W2n--1zkIM4lxJDPob8CE8qbEAto-MSqSYA6FzYsww3aP0bLuXTg7vYiuIuA9Z2X5Gn3B-VEMz9N-j5lRrTf19DW6ED9Z_rSH8xozfjGuRWKGgjhIcBz970q8ziw0xTbw%7E&sessionId=
308,广东方昇科技有限公司,Web前端开发实习生,2-3K·13薪,大专,职位要求：1、专科以上学历；梅州籍实习生优先；2、熟悉vue，了解Bootstrap、jQuery、AngularJS、React等框架；3、责任心强，具有良好的心理素质以及团队合作精神，敬业、思维敏捷。,温女士,今日活跃,梅州梅江区中国电信(嘉应东路)电信大楼,https://www.zhipin.com/job_detail/6b220cb4dc3c026e1XJ_3tu_GFNZ.html?lid=6sDCNstPAM5.search.99&securityId=wT67QwOChLqsO-r1viCEpP9H5o-veKLN7qETf659QKb5cB6vFEeyb_3mszyIGVNwId38zN7fK9NWQRINGQLb7XZjpaNewIN2ZoQU42HqX_HB96YLSMjDMW7WmLNr8jXCyjD7nGxx0Phr&sessionId=
309,南昌象牙网络科技有限公司,前端实习生,1-2K,大专,岗位描述：从事公司内外部web站点/系统的前前端工作，方案选型及建设工作。在这里，您有机会为接触众多项目，不断提升。岗位要求：1、熟悉html/css/javascript等前端技术，有jQuery、vue等js框架使用经验。2、熟悉HTML5规范及开发经验。3、对技术热爱，业余有自学，有研究的优先。,肖友强,4月内活跃,南昌西湖区洪城广场B座1005,https://www.zhipin.com/job_detail/85c07d2f6a3183dc0HN42dy8E1Q~.html?lid=6sDCNstPAM5.search.100&securityId=H5kIEuZstY5at-j1PAdan97xB4V3rHGmfaWoN7vJFXco8H7L6Qwnd60xRqTaI9zah5sZEcYEVKgJhI2oXUnh7c1L5vZvADWHisu0rv8OWGVL2aMqrPC4Q4X3dMVPS2TWvdr8ZAZeQA%7E%7E&sessionId=
317,嘉兴想天信息科技有限公司,前端实习,2-3K,大专,工作内容：1.使用Vue等前端技术开发app、H5和小程序、桌面APP2.使用uniapp进行业务开发3.会使用nodejs做一部分业务逻辑开发4.使用electron开发桌面端应用5.使用react或者element、bootsrap开发前端页面6.使用nodejs开发web后端服务要求：1.专科学历以上（全日制）2.有过uniapp开发最佳，在官方插件市场有作品更好，开发过商城，社区，知识付费更佳3.除了vue，还会一些jquery之类的基本技能4.有electron开发经验优先,陈一枭,本周活跃,嘉兴桐乡市乌镇大数据高新技术产业园区数字经济小镇2幢403,https://www.zhipin.com/job_detail/9eafdfeba072d3e61nxz09W6E1pQ.html?lid=6sDCNstPAM5.search.108&securityId=2b8KvQ_ZiWHMU-A19PXOeckkaMvRxgicfWrXoiH47D-NnZattceAfqjl78l3KLz1aNkWP4Yrdqa4tXVNe5KPeIrCc9UDkJmpJkJqACHXRqpU7itWZVs1GqQWT5g1yjJatLYlmIALuA~~&sessionId=
318,浙江星河微网能源科技有限公司,vue前端开发实习,2-5K,大专,1、参与web前端功能模块开发2、对vue框架与代码质量有基本了解3、能阅读示例代码和文档快速上手,何玮,本月活跃,杭州余杭区中国(杭州)人工智能小镇浙工大研究院,https://www.zhipin.com/job_detail/63986f766a69b9f11n172NW5GVNQ.html?lid=6sDCNstPAM5.search.109&securityId=0ExlfAPwaRBxd-417tcYscm1syXTj1uYg3cvMcMQF7awR3PevdOGooYPlF4ABl8x0LypFD-1_FDvAmeu3k7jb1QnbWbZO5WIJ26zj-m-xo_aoIkB4q5Y6p4mM1Lj8EDpnIilFNH7VCRD&sessionId=
320,湖北致慧信息技术有限公司,Java开发工程师（实习）,2-4K,大专,岗位要求：1、大专及以上学历，计算机或相关专业优先；2、具有一定的Java基础，数据结构、多线程、IO操作等；3、熟悉SpringMVC、SpringBoot框架，熟悉spring cloud微服务框架；4、掌握Oracle、Mysql、SQLServer等关系型数据库中至少一种；5、熟悉XML、HTML/XHTML、CSS、Javascript、AJAX、JSON等Web页面技术有前端框架使用者优先；6、能承受一定的压力，工作认真负责，善于学习总结。岗位职责：1、按照项目需求，完成开发工作；2、完成相关文档编写的工作；3、参与测试、修改关工作；4、参与软件可靠性维护等工作。,张雯,刚刚活跃,宜昌西陵区宜昌国家高新区创新创业服务中心603,https://www.zhipin.com/job_detail/e1e68c2aafea53b41XJ_3Nu0GFRT.html?lid=6sDCNstPAM5.search.111&securityId=j9qkqSvK34GWB-W1ikAzjFNcaz8NzDdceDJ8lTnGdEIoX1LKYkOlDjh8uXz3aOhhoftm6X81vAc-cr_7bS5TZS1qTpQOYXs38SYU0Exa9cr9T9Dsx8YCgzgjjyTsdSDXv3Wagn6LjAMo&sessionId=
321,东营市传智信息技术有限公司,实习软件工程师,2-3K,大专,岗位职责：1、负责根据设计进行服务端、前端的开发；2、分析客户需求，进行系统改造；岗位要求：1、具有一定的、扎实的Java编程基础；2、掌握常用的数据结构和基本算法；3、具有较强的学习能力和团队协作精神；4、根据实习期表现抵消试用期入职。,张颖,2月内活跃,东营东营区胜利创新孵化器503室,https://www.zhipin.com/job_detail/b58a93395ac0852f1nF72t64GFFQ.html?lid=6sDCNstPAM5.search.112&securityId=oGBwrYiToq5kU-L1CKZLvUgJLTueDtaGi2l5KOahnntKVVzS7f0npRPdCD_rzj5KQxROaq5fDDm8arvo1IOMK5yIO5n2py1Vi0VR5_Ei1KByCF1hvlzdYFNEMYUK5mBr5Wdsjd3O3cGRyw%7E%7E&sessionId=
322,苏州尚榜网络科技有限公司,网站制作实习生,2-4K·13薪,大专,有html、js、css等基础,田雪,半年前活跃,南京江宁区因泰莱工业园(东北1门)E3-04,https://www.zhipin.com/job_detail/ef1752e29958c4dd1XZ_3N68FFVW.html?lid=6sDCNstPAM5.search.113&securityId=uaruG6p4rG4wu-61tqSs4HT0SB18__py97Sz-8ngetJ86DPqxhLNIEMQJMJEAtm5FuZPn4v0ft7YYiqJr3S8grsl81kRkDfFVN08jm1AiUbe8i_BPcNbKnIKp_bluIgTVnZt6nGwZ7VN&sessionId=
324,山东铝谷数据科技有限公司,软件开发实习生,2-3K,大专,岗位要求：1、计算机、软件工程、信息工程、网络工程等相关专业；2、计算机基础知识扎实，具备快速学习能力以及较强的分析、解决问题能力，勇于解决难题；能吃苦耐劳，有较强的学习能力；3、逻辑思维严密，勇于创新，沟通良好，具备团队合作意识，以及较强的工作责任心；4、本科及以上学历。,宋立新,半年前活跃,滨州邹平市铝谷交易中心402室,https://www.zhipin.com/job_detail/4012f271985bf1a43nx-0t-6EVY~.html?lid=6sDCNstPAM5.search.115&securityId=CDnTtVH2lKxgV-M1fjsTgJE2BuMuokHreSRq2xzitYZIUM-trWzxBpeT_mO9XSz9fhUC_8eXYsikC20s8wRvkXdb4xaTDXoYZsVSh9ctz_4EGHZHzp-KtUh0hdKKUxwz3iw7tuTD-dNG&sessionId=
327,巴尔瑙尔科技,Web前端工程师 - 实习生,2-3K,大专,● 特别注意！ 特别注意！ 特别注意！● 为了让你优先获得面试机会● 请主动介绍一下你的JS和VUE能力，分别实现过什么功能● 因疫情原因暂不招收外地的同学招有一定基础，有灵性的小伙伴，让老司机带你一路打怪升级，欢迎来撩。岗位要求● 熟悉HTML，能够独立完成静态HTML页面的编写● 熟悉微信小程序，做过大于5个页面的项目● 熟悉JS，能够使用JS实现基础的交互效果● 有开发过前端项目，商业项目、学校实训、自学练习项目均可● 得有一定基础吧，不然老司机真带不动优先面试项● 熟练使用JS，通过JS调取后端接口，并更新页面内容● 熟练使用Vue，独立使用Vue开发过项目● 了解并熟悉uni-app、Element UI框架● 会一门后端语言岗位职责● 根据UI设计稿完成PC端及手机端的前端页面交互效果● 根据接口文档完成页面接口对接及调试工作● 完成公司安排的其他相关工作实习成长计划● 不定期技术分享，交给你前端骚操作，还有互联网行业的各种门道岗位发展方向● 实习前端工程师：需要一定协助才能完成前端项目● 初级前端工程师：偶尔需要协助才能完成前端项目● 中级前端工程师：能独立完成前端项目● 高级前端工程师：能够对项目进行底层优化，具有一定管理经验,李先生,4月内活跃,重庆巴南区巴南万达广场C区T11幢14-2,https://www.zhipin.com/job_detail/4d18a9336d4940761nV82Nu0GFpT.html?lid=6sDCNstPAM5.search.118&securityId=9R8E2RgFrWh8s-b10KDTlXuMHc-XU7KCPg0dH4h0KJKBpQPGFMSHgdBi3exv8rK8PtGNGzjiqo8EVs5EWpLtZ2TC-wfkBuKp1hEXR4le-JMBGc4As06wn-4DbZl4iwNbzKTHRUQWW5kl&sessionId=
329,杭州陆港科技有限公司,前端实习生,2-3K·13薪,大专,"职位职责:1、实习基于uni-App的小程序的设计与开发，重点为uniapp;2、实习参与小程序的发展方向的规划与设计;3、参与小程序研发技术的积累、学习、实践工作;任职要求:1、专科及上学历计算机、软件、设计等 相关专业;2、1年或以上相关开发经验优先;3、具有JavaScript和vue相 关技术;4、掌握JQuery、Vue等常见JS开发框架;5、熟悉使用HBuilder IDE编辑器进行开发,并完成打 包发布支付宝、微信小程序等平台;6、会使用Vue、uni-app 框架应用，并能运用uni-app框 架完成移动端及小程序开发; .7、具有支付宝、微信小程序开发经验优先8、小程序引导下载app经验者优先9、良好沟通能力、团队合作精神，积极主动、服从 安排，能承受较大压力，责任心和学习能力强，能独 立分析问题及解决问题",朱路伟,3日内活跃,杭州临平区五月花城藕花洲大街162号,https://www.zhipin.com/job_detail/de0d50f9c909c05a1nBz3ti_EVRV.html?lid=6sDCNstPAM5.search.120&securityId=OZkW4UoCm3W7q-u1LqwD7-TQwT7IeCtbazsr5x7a81ul29GXDxHZJo5SPIu7M0OLUhzld3hlg30Bt2C3eKrfoVsH9biE8qElU9gAwg5cdzyxiZHzD7gTHT5dcXrgrBhufrrw1tvI-AM~&sessionId=
330,吉林省集星科技有限公司,web前端实习生,2-4K,大专,工作职责1、负责Web前端相关工作开发；2、能够按时完成项目的要求；3、撰写相应技术文档、产品使用手册。任职资格1、大专及以上学历，计算机软件相关专业；2、熟练掌握TypeScript、JavaScript、HTML、CSS、ES6语法等Web前端相关技术；3、熟练使用Vue、React等前端框架，熟练应用redux、vuex、router；4、熟悉Node.js、C#等至少一门后端开发技术；5、优秀的团队协作精神，沟通顺畅；,王琪,本周活跃,长春朝阳区长春转业军人创业基地3楼,https://www.zhipin.com/job_detail/3c45f3e537eb9a461Xx-3tm-F1BW.html?lid=6sDCNstPAM5.search.121&securityId=PeHYdctnh8WJQ-z1g8wh6bY2GtyNvWvLVme1SKHvwarApbq69IwndTAOOtMGmm0iMc0ZUGoeKOk4xdKMc8S_5amp1phRx6SRozfn64lwS_ONyN24ukgs4Z7wLi_GU7OFtkZil-sVtd-2RA~~&sessionId=
335,舟山市唯芸社信息科技有限公司,前端实习生,2-3K,大专,"岗位描述:1.参与公司互联网平台日常开发;2.协助产品经理进行平台需求分析?开发及测试工作；岗位要求:1.学历不限;(具备独立开发能力优先)2.扎实的HTML/CSS基础，熟悉Js Ts的优先,包括Vue等框架,了解后端业务实现流程,小程序开发等;3.沟通能力良好,学习能力优异,具备独立开展工作和解决问题能力。投递要求:1.如有个人博客可简历备注",张永,半年前活跃,舟山普陀区莲洋大观,https://www.zhipin.com/job_detail/c005ecd8ffb09b513nJ939-1FlM~.html?lid=6sDCNstPAM5.search.126&securityId=0pd346LHbN4bv-p1OvCjuLiEUMengNTh9VcDcbTjHmo8my9pbjxqbYsg2B55CHp9dchFbP9uCVno72P5Ski4B5qeOhMYzsMSA6BW3Y0X8-dRFTREJHS1t5ywGlSGlTLjpjJ-5UTxmZU%7E&sessionId=
337,微趣软件（无锡）有限公司,前端开发工程师（实习岗）,2-4K,大专,技能要求：HTML，JSON，Less，Javascript，DIV+CSS，Vue.js岗位职责：1、负责开发公司网站产品，及移动端网站相关产品；2、与UI设计师、后端开发人员、测试人员等配合，高质量完成前端开发工作，提高用户体验，对可用性、可访问性等用户体验知识有较好的了解和实践经验；3、持续的优化前端体验和页面响应速度，并保证兼容性和执行效率；,蒋琳,半年前活跃,无锡梁溪区无锡客运(东北门)无锡市南湖大道580-1号315室,https://www.zhipin.com/job_detail/8f7a3e285bf616ff1nV72ti5F1dR.html?lid=6sDCNstPAM5.search.128&securityId=T9NmG02wPgDKv-h1fDkKzZQ5P4Bw1Td_aklxEJFeccP1IDTGxKNJ0_BkuzGCeMaLw4RlLEJyIIJXVPonEanIuG7EYEmYVQPQZWep1co1eFe6MtF8ULS1m3gL8r-kv4YBEU7logC_AJmEkA%7E%7E&sessionId=
